step,phase,phase_name,left_pos_x,left_pos_y,left_pos_z,left_rot6d_0,left_rot6d_1,left_rot6d_2,left_rot6d_3,left_rot6d_4,left_rot6d_5,right_pos_x,right_pos_y,right_pos_z,right_rot6d_0,right_rot6d_1,right_rot6d_2,right_rot6d_3,right_rot6d_4,right_rot6d_5,obj_pos_x,obj_pos_y,obj_pos_z,obj_rot6d_0,obj_rot6d_1,obj_rot6d_2,obj_rot6d_3,obj_rot6d_4,obj_rot6d_5,left_grip_state,right_grip_state,phase_0,phase_1,phase_2,phase_3,phase_4,phase_5,phase_6,phase_7,phase_8,phase_9,phase_10,phase_11,action_left_pos_x,action_left_pos_y,action_left_pos_z,action_left_rot6d_0,action_left_rot6d_1,action_left_rot6d_2,action_left_rot6d_3,action_left_rot6d_4,action_left_rot6d_5,action_left_grip_cmd,action_right_pos_x,action_right_pos_y,action_right_pos_z,action_right_rot6d_0,action_right_rot6d_1,action_right_rot6d_2,action_right_rot6d_3,action_right_rot6d_4,action_right_rot6d_5,action_right_grip_cmd,episode_id
255,6,RIGHT_MOVE_TO_RECEIVE,0.5238909125328064,0.0310300234705209,0.5272904634475708,0.9991143941879272,0.0261125899851322,0.032993733882904,0.0283990018069744,-0.9970831871032716,-0.0708447396755218,0.3972633481025696,-0.2046894580125808,0.3231594264507293,-0.0047785588540136,0.1327729225158691,0.9911349415779114,0.8427408933639526,-0.533003568649292,0.0754645764827728,0.5265936255455017,0.0440327897667884,0.2558924257755279,0.9996208548545836,-0.0258295033127069,0.0095370281487703,0.0252921413630247,0.998289167881012,0.0527168251574039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.4671516418457031,0.0019463666249066,0.0028255546931177,-1.0031065940856934,-0.0104804253205657,0.9982642531394958,-0.0048472909256815,1,0.4133026301860809,-0.1502542495727539,0.1968887895345688,-0.0084095196798443,-0.0139954984188079,0.9998667240142822,0.8571821451187134,-0.5150134563446045,6.258487701416016e-07,0,dagger_round3_round1_rollout_phase4_zonly_ori_fixed_ep007_1776846791
256,6,RIGHT_MOVE_TO_RECEIVE,0.5245253443717957,0.0342859849333763,0.5284345746040344,0.9990504384040833,0.0272850412875413,0.033967588096857,0.0296487603336572,-0.9970250129699708,-0.0711483284831047,0.3996716141700744,-0.1987272799015045,0.3129566013813019,-0.0052292803302407,0.1213442087173461,0.9925968647003174,0.8437541723251343,-0.5322104692459106,0.069507360458374,0.527180552482605,0.0476204566657543,0.2570790648460388,0.9996775388717652,-0.0249285753816366,0.0048375180922448,0.0246208216995,0.9981442093849182,0.0556956678628921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.4671516418457031,0.0014368739211931,0.0050180414691567,-1.0028713941574097,-0.0123251406475901,0.9969292283058168,-0.0045991842634975,1,0.4133026301860809,-0.1502542495727539,0.1968887895345688,-0.0084095196798443,-0.0139954984188079,0.9998667240142822,0.8571821451187134,-0.5150134563446045,6.258487701416016e-07,0,dagger_round3_round1_rollout_phase4_zonly_ori_fixed_ep007_1776846791
257,6,RIGHT_MOVE_TO_RECEIVE,0.5249646902084351,0.0372013412415981,0.5295445322990417,0.9990522265434264,0.0279190968722105,0.0333938151597976,0.0302499923855066,-0.996984601020813,-0.0714628100395202,0.401694118976593,-0.1935007572174072,0.3035317063331604,-0.0055806334130465,0.1108399629592895,0.9938225746154784,0.8447145819664001,-0.5313758254051208,0.0640071332454681,0.5277506709098816,0.0513497367501258,0.2581408619880676,0.9996469616889954,-0.0244453679770231,0.010412854142487,0.0238332357257604,0.9981836080551147,0.0553301498293876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.4671516418457031,0.0011482028057798,0.009301952086389,-1.002835750579834,-0.0143011920154094,0.994651734828949,-0.0033344288822263,1,0.4133026301860809,-0.1502542495727539,0.1968887895345688,-0.0084095196798443,-0.0139954984188079,0.9998667240142822,0.8571821451187134,-0.5150134563446045,6.258487701416016e-07,0,dagger_round3_round1_rollout_phase4_zonly_ori_fixed_ep007_1776846791
258,6,RIGHT_MOVE_TO_RECEIVE,0.5253005027770996,0.0395279005169868,0.5304930210113525,0.9989763498306274,0.0289206616580486,0.0347826108336448,0.0313931070268154,-0.996854305267334,-0.0727744996547699,0.4033927321434021,-0.1889131367206573,0.2948345839977264,-0.0058493549004197,0.101188838481903,0.9948500394821168,0.8456218242645264,-0.5305192470550537,0.0589324831962585,0.5281620621681213,0.054815400391817,0.2591561675071716,0.9997142553329468,-0.022998733446002,0.0065179388038814,0.0225798282772302,0.9980409741401672,0.0583467856049537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.4671516418457031,0.0007680991548113,0.0118495486676692,-1.00247323513031,-0.0156698673963546,0.9935305118560792,-0.0028122197836637,1,0.4133026301860809,-0.1502542495727539,0.1968887895345688,-0.0084095196798443,-0.0139954984188079,0.9998667240142822,0.8571821451187134,-0.5150134563446045,6.258487701416016e-07,0,dagger_round3_round1_rollout_phase4_zonly_ori_fixed_ep007_1776846791
259,6,RIGHT_MOVE_TO_RECEIVE,0.5253263711929321,0.0412338115274906,0.5312572717666626,0.99897038936615,0.0295297894626855,0.0344398468732833,0.0320083685219287,-0.996760070323944,-0.0737895518541336,0.4048196673393249,-0.1848802715539932,0.2868165969848633,-0.006049670279026,0.0923220217227935,0.9957109093666076,0.8464754819869995,-0.529656708240509,0.0542525053024292,0.528332531452179,0.0579001680016517,0.2600928246974945,0.9996702075004578,-0.022837646305561,0.0117439460009336,0.0221058093011379,0.9980093240737916,0.0590657480061054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.4671516418457031,0.0003852014779113,0.0150735387578606,-1.0024150609970093,-0.0170580800622701,0.9920042157173156,-0.0021875202655792,1,0.4133026301860809,-0.1502542495727539,0.1968887895345688,-0.0084095196798443,-0.0139954984188079,0.9998667240142822,0.8571821451187134,-0.5150134563446045,6.258487701416016e-07,0,dagger_round3_round1_rollout_phase4_zonly_ori_fixed_ep007_1776846791
260,6,RIGHT_MOVE_TO_RECEIVE,0.5252792835235596,0.0426201708614826,0.5314603447914124,0.998892605304718,0.0305437725037336,0.0357864871621131,0.0331827290356159,-0.9965836405754088,-0.075630709528923,0.4060195088386535,-0.1813289672136306,0.2794308662414551,-0.0061943302862346,0.0841751396656036,0.9964318871498108,0.8472758531570435,-0.5288007259368896,0.0499382615089416,0.5282585024833679,0.0606851242482662,0.2602733969688415,0.999756932258606,-0.0210861265659332,0.0064356131479144,0.0206402651965618,0.997807800769806,0.0628771856427192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.4671516418457031,7.113057654350996e-05,0.016250554472208,-1.0018829107284546,-0.0179482661187648,0.9915527701377868,-0.0023173997178673,1,0.4133026301860809,-0.1502542495727539,0.1968887895345688,-0.0084095196798443,-0.0139954984188079,0.9998667240142822,0.8571821451187134,-0.5150134563446045,6.258487701416016e-07,0,dagger_round3_round1_rollout_phase4_zonly_ori_fixed_ep007_1776846791
261,6,RIGHT_MOVE_TO_RECEIVE,0.5249582529067993,0.0434839539229869,0.5312958359718323,0.9988806247711182,0.0314709469676017,0.0353147760033607,0.0341135486960411,-0.9964545369148254,-0.0769082307815551,0.4070287346839905,-0.1781954914331436,0.272631973028183,-0.0062946961261332,0.0766890943050384,0.9970352053642272,0.8480247259140015,-0.5279598236083984,0.0459630489349365,0.5280449986457825,0.0630631446838378,0.2603391408920288,0.9997138381004332,-0.0207453146576881,0.0119087658822536,0.0199491046369075,0.9977838397026062,0.0634778812527656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.4671516418457031,-0.0002498134272173,0.0185644887387752,-1.001599669456482,-0.0189595930278301,0.9903388023376464,-0.0020796698518097,1,0.4133026301860809,-0.1502542495727539,0.1968887895345688,-0.0084095196798443,-0.0139954984188079,0.9998667240142822,0.8571821451187134,-0.5150134563446045,6.258487701416016e-07,0,dagger_round3_round1_rollout_phase4_zonly_ori_fixed_ep007_1776846791
262,6,RIGHT_MOVE_TO_RECEIVE,0.5246713161468506,0.0440453365445137,0.5305814743041992,0.9987950325012208,0.0327699147164821,0.036533061414957,0.0355702750384807,-0.9962525963783264,-0.0788411796092987,0.4078776836395263,-0.1754270941019058,0.2663756906986236,-0.0063582565635442,0.0698101818561554,0.9975400567054749,0.8487238883972168,-0.5271419286727905,0.0423003137111663,0.5277067422866821,0.0651158541440963,0.259619653224945,0.9998027086257936,-0.0186262056231498,0.006896998733282,0.0181154310703277,0.9975277185440063,0.0678988024592399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.4671516418457031,-0.0004573953337967,0.019294423982501,-1.0008583068847656,-0.0198106318712234,0.9900654554367064,-0.0022190865129232,1,0.4133026301860809,-0.1502542495727539,0.1968887895345688,-0.0084095196798443,-0.0139954984188079,0.9998667240142822,0.8571821451187134,-0.5150134563446045,6.258487701416016e-07,0,dagger_round3_round1_rollout_phase4_zonly_ori_fixed_ep007_1776846791
263,6,RIGHT_MOVE_TO_RECEIVE,0.5242294073104858,0.0441698692739009,0.529619574546814,0.9987777471542358,0.0339245200157165,0.0359467193484306,0.036718264222145,-0.9961068034172058,-0.0801448300480842,0.4085926115512848,-0.1729767471551895,0.2606209218502044,-0.0063930489122867,0.0634901821613311,0.9979619979858398,0.8493748903274536,-0.5263527035713196,0.0389276146888732,0.5273064970970154,0.0667415857315063,0.2588768303394317,0.999765396118164,-0.0181178376078605,0.0118711460381746,0.0172670595347881,0.9975205063819884,0.0682249292731285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.4671516418457031,-0.0006984107894822,0.0210564658045768,-1.0004574060440063,-0.0207363609224557,0.9890832901000975,-0.0020379312336444,1,0.4133026301860809,-0.1502542495727539,0.1968887895345688,-0.0084095196798443,-0.0139954984188079,0.9998667240142822,0.8571821451187134,-0.5150134563446045,6.258487701416016e-07,0,dagger_round3_round1_rollout_phase4_zonly_ori_fixed_ep007_1776846791
264,6,RIGHT_MOVE_TO_RECEIVE,0.5238690376281738,0.0443745926022529,0.5284024477005005,0.9986911416053772,0.0353212170302867,0.0369924120604991,0.0382572449743747,-0.9959040880203248,-0.0819257721304893,0.4091944098472595,-0.1708039790391922,0.255329430103302,-0.0064043151214718,0.057682067155838,0.998314619064331,0.8499809503555298,-0.5255947113037109,0.0358211696147918,0.526859700679779,0.0680467709898948,0.257647693157196,0.9998493194580078,-0.0159660074859857,0.0068155974149703,0.0154328737407922,0.9972726106643676,0.0721746310591697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.4671516418457031,-0.0007882139179855,0.0215868633240461,-0.999711573123932,-0.0214020796120166,0.9890095591545104,-0.0021905964240431,1,0.4133026301860809,-0.1502542495727539,0.1968887895345688,-0.0084095196798443,-0.0139954984188079,0.9998667240142822,0.8571821451187134,-0.5150134563446045,6.258487701416016e-07,0,dagger_round3_round1_rollout_phase4_zonly_ori_fixed_ep007_1776846791
265,6,RIGHT_MOVE_TO_RECEIVE,0.5234023928642273,0.0442439019680023,0.5271063446998596,0.9986761808395386,0.0364894419908523,0.0362544208765029,0.0394001379609108,-0.9957609176635742,-0.0831130966544151,0.4097019731998443,-0.1688740849494934,0.2504646182060241,-0.0063982987776398,0.0523443222045898,0.998608648777008,0.8505435585975647,-0.5248708724975586,0.0329618453979492,0.5264194011688232,0.0689897462725639,0.2565351724624634,0.9998077750205994,-0.0155266653746366,0.0119716823101043,0.0146209951490163,0.997272253036499,0.0723480731248855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.4671516418457031,-0.0011805712711066,0.0235270485281944,-0.9991713166236876,-0.0220201704651117,0.9880922436714172,-0.0018842873396351,1,0.4133026301860809,-0.1502542495727539,0.1968887895345688,-0.0084095196798443,-0.0139954984188079,0.9998667240142822,0.8571821451187134,-0.5150134563446045,6.258487701416016e-07,0,dagger_round3_round1_rollout_phase4_zonly_ori_fixed_ep007_1776846791
266,6,RIGHT_MOVE_TO_RECEIVE,0.5230048894882202,0.0440126284956932,0.525766134262085,0.9985960125923156,0.0376853942871093,0.0372263267636299,0.0407304912805557,-0.9955694675445556,-0.0847484171390533,0.4101295173168182,-0.1671565473079681,0.2459931522607803,-0.0063779354095458,0.0474383234977722,0.9988537430763244,0.8510656952857971,-0.5241824388504028,0.0303291678428649,0.5259369611740112,0.0695285871624946,0.2552253007888794,0.9998836517333984,-0.0134809203445911,0.0071378406137228,0.0129003133624792,0.9970288872718812,0.0759409368038177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.4671516418457031,-0.0012391798663884,0.0238711424171924,-0.9983868598937988,-0.0224452801048755,0.9881478548049928,-0.0019776599947363,1,0.4133026301860809,-0.1502542495727539,0.1968887895345688,-0.0084095196798443,-0.0139954984188079,0.9998667240142822,0.8571821451187134,-0.5150134563446045,6.258487701416016e-07,0,dagger_round3_round1_rollout_phase4_zonly_ori_fixed_ep007_1776846791
267,6,RIGHT_MOVE_TO_RECEIVE,0.5224910378456116,0.0435168519616127,0.5244637727737427,0.9985883831977844,0.0386711992323398,0.0364115238189697,0.0416778735816478,-0.9954400658607484,-0.0858017951250076,0.4104905128479004,-0.1656261682510376,0.2418834567070007,-0.0063471412286162,0.0429291427135467,0.9990580081939696,0.8515493869781494,-0.523531436920166,0.0279058814048767,0.5254546403884888,0.069405123591423,0.2540312111377716,0.9998363256454468,-0.0134792597964406,0.0120693352073431,0.0125274499878287,0.9970492124557496,0.0757361575961113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.4671516418457031,-0.0016807443462312,0.0254505630582571,-0.9977919459342957,-0.022624073550105,0.987423300743103,-0.0016145342960953,1,0.4133026301860809,-0.1502542495727539,0.1968887895345688,-0.0084095196798443,-0.0139954984188079,0.9998667240142822,0.8571821451187134,-0.5150134563446045,6.258487701416016e-07,0,dagger_round3_round1_rollout_phase4_zonly_ori_fixed_ep007_1776846791
268,6,RIGHT_MOVE_TO_RECEIVE,0.5220059156417847,0.0429507307708263,0.5231583118438721,0.998521625995636,0.0395466871559619,0.0372911877930164,0.0426782332360744,-0.9952673316001892,-0.0873025953769683,0.4107954204082489,-0.164260059595108,0.2381068468093872,-0.0063086161389946,0.0387837886810302,0.9992277026176452,0.8519967198371887,-0.5229171514511108,0.0256754755973815,0.5248964428901672,0.0687557607889175,0.2525942325592041,0.9999067187309264,-0.0117087513208389,0.0070305881090462,0.0111235156655311,0.9968766570091248,0.078187309205532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.4671516418457031,-0.001586650731042,0.0252959299832582,-0.9970709681510924,-0.0227187518030405,0.987684965133667,-0.0017488447483628,1,0.4133026301860809,-0.1502542495727539,0.1968887895345688,-0.0084095196798443,-0.0139954984188079,0.9998667240142822,0.8571821451187134,-0.5150134563446045,6.258487701416016e-07,0,dagger_round3_round1_rollout_phase4_zonly_ori_fixed_ep007_1776846791
269,6,RIGHT_MOVE_TO_RECEIVE,0.5214527249336243,0.0422720573842525,0.5218600630760193,0.998524844646454,0.0403660722076892,0.0363135412335395,0.0434370152652263,-0.9951564073562622,-0.0881871059536933,0.4110530912876129,-0.163037896156311,0.2346366941928863,-0.0062648449093103,0.0349726378917694,0.9993686676025392,0.852411150932312,-0.522338330745697,0.0236226320266723,0.5243191123008728,0.0678853765130043,0.2513529658317566,0.9998725652694702,-0.0113021377474069,0.0112742614001035,0.010406669229269,0.9970116019248962,0.0765478312969207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.4671516418457031,-0.001826925901696,0.0265592914074659,-0.9965509176254272,-0.0229336153715848,0.9871014952659608,-0.0015456859255209,1,0.4133026301860809,-0.1502542495727539,0.1968887895345688,-0.0084095196798443,-0.0139954984188079,0.9998667240142822,0.8571821451187134,-0.5150134563446045,6.258487701416016e-07,0,dagger_round3_round1_rollout_phase4_zonly_ori_fixed_ep007_1776846791
270,6,RIGHT_MOVE_TO_RECEIVE,0.5209690928459167,0.0414804816246032,0.520569920539856,0.9984525442123412,0.0414248406887054,0.0371005907654762,0.0446065217256546,-0.9949881434440612,-0.0894939005374908,0.4112708568572998,-0.1619436591863632,0.2314475774765014,-0.0062176031060516,0.0314700305461883,0.9994853734970092,0.8527940511703491,-0.5217947959899902,0.0217344462871551,0.5237525105476379,0.0669715106487274,0.2500210702419281,0.9999314546585084,-0.0097317909821867,0.0065116500481963,0.0091835251078009,0.996792495250702,0.0795007273554802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.4671516418457031,-0.0017392630688846,0.0262383334338665,-0.995747208595276,-0.0229304898530244,0.9874531626701356,-0.0016126576811075,1,0.4133026301860809,-0.1502542495727539,0.1968887895345688,-0.0084095196798443,-0.0139954984188079,0.9998667240142822,0.8571821451187134,-0.5150134563446045,6.258487701416016e-07,0,dagger_round3_round1_rollout_phase4_zonly_ori_fixed_ep007_1776846791
271,6,RIGHT_MOVE_TO_RECEIVE,0.5204408168792725,0.0405947528779506,0.5192798376083374,0.998442530632019,0.0425144843757152,0.0361251458525657,0.0456279851496219,-0.9948732256889344,-0.0902530178427696,0.4114551544189453,-0.1609616428613662,0.2285173833370208,-0.0061677810736,0.0282492041587829,0.9995819330215454,0.8531477451324463,-0.521286129951477,0.0199962556362152,0.5232252478599548,0.0659544765949249,0.248733177781105,0.999894917011261,-0.0091114826500415,0.0112742828205227,0.0082024149596691,0.9969034790992736,0.0782058611512184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.4671516418457031,-0.0019509608391672,0.027426891028881,-0.9952536821365356,-0.0231154132634401,0.9868983030319214,-0.0014350218698382,1,0.4133026301860809,-0.1502542495727539,0.1968887895345688,-0.0084095196798443,-0.0139954984188079,0.9998667240142822,0.8571821451187134,-0.5150134563446045,6.258487701416016e-07,0,dagger_round3_round1_rollout_phase4_zonly_ori_fixed_ep007_1776846791
272,6,RIGHT_MOVE_TO_RECEIVE,0.5200108289718628,0.0396147891879081,0.5180137157440186,0.9983641505241394,0.0436539351940155,0.0369236320257186,0.0468753576278686,-0.9947080612182616,-0.0914253443479538,0.4116116166114807,-0.1600790023803711,0.2258256524801254,-0.0061192736029624,0.0252850353717803,0.9996616840362548,0.853474497795105,-0.5208101272583008,0.0183974504470825,0.5227000117301941,0.0648603364825248,0.2474397420883178,0.9999522566795348,-0.0075233695097267,0.0062360428273677,0.0069978036917746,0.9967383146286012,0.0803973972797393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.4671516418457031,-0.0018823335412889,0.0269864220172166,-0.9944664239883424,-0.0231905132532119,0.9872549176216124,-0.0015450452920049,1,0.4133026301860809,-0.1502542495727539,0.1968887895345688,-0.0084095196798443,-0.0139954984188079,0.9998667240142822,0.8571821451187134,-0.5150134563446045,6.258487701416016e-07,0,dagger_round3_round1_rollout_phase4_zonly_ori_fixed_ep007_1776846791
273,6,RIGHT_MOVE_TO_RECEIVE,0.5195168852806091,0.0385862998664379,0.5167194604873657,0.9983577728271484,0.0446278974413871,0.0359188392758369,0.0477720275521278,-0.9946079850196838,-0.0920495986938476,0.4117439687252044,-0.1592854410409927,0.2233513742685318,-0.0060678645968437,0.0225619971752166,0.9997270107269288,0.8537758588790894,-0.5203656554222107,0.0169256627559661,0.52220618724823,0.0636548027396202,0.2461542785167694,0.9999149441719056,-0.0070056114345788,0.0109987873584032,0.0061065834015607,0.9967965483665466,0.0797456130385398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.4671516418457031,-0.0020847551058977,0.0279621500521898,-0.9939913153648376,-0.0233077462762594,0.9867889285087584,-0.0013229108881205,1,0.4133026301860809,-0.1502542495727539,0.1968887895345688,-0.0084095196798443,-0.0139954984188079,0.9998667240142822,0.8571821451187134,-0.5150134563446045,6.258487701416016e-07,0,dagger_round3_round1_rollout_phase4_zonly_ori_fixed_ep007_1776846791
274,6,RIGHT_MOVE_TO_RECEIVE,0.5191217660903931,0.0374927632510662,0.5154727697372437,0.9982847571372986,0.045618712902069,0.0366941876709461,0.0488652065396308,-0.9944589734077454,-0.0930789038538932,0.4118563532829284,-0.1585705876350402,0.22107794880867,-0.0060172150842845,0.0200583040714263,0.999780774116516,0.8540533781051636,-0.5199524164199829,0.0155717134475708,0.5217142701148987,0.0623836629092693,0.2448815405368805,0.9999668598175048,-0.0055426117032766,0.0059613003395497,0.0050388844683766,0.9966664910316468,0.0814282372593879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.4671516418457031,-0.0020094206556677,0.0274837519973516,-0.9933963418006896,-0.0234319120645523,0.9871063828468324,-0.0014232287649065,1,0.4133026301860809,-0.1502542495727539,0.1968887895345688,-0.0084095196798443,-0.0139954984188079,0.9998667240142822,0.8571821451187134,-0.5150134563446045,6.258487701416016e-07,0,dagger_round3_round1_rollout_phase4_zonly_ori_fixed_ep007_1776846791
275,6,RIGHT_MOVE_TO_RECEIVE,0.518634557723999,0.0363892652094364,0.5141977071762085,0.998283624649048,0.0464423932135105,0.0356783494353294,0.0496052093803882,-0.9943748712539672,-0.0935838222503662,0.4119522273540497,-0.1579253524541854,0.2189889848232269,-0.0059684980660676,0.0177541673183441,0.999824583530426,0.8543094396591187,-0.5195673108100891,0.0143259465694427,0.5212398767471313,0.0610149540007114,0.2435806542634964,0.9999278783798218,-0.0051857405342161,0.0108309620991349,0.0042968136258423,0.9967420101165771,0.0805414766073226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.4671516418457031,-0.0022271922789514,0.028284702450037,-0.99295574426651,-0.0235316287726163,0.9866981506347656,-0.0012127757072448,1,0.4133026301860809,-0.1502542495727539,0.1968887895345688,-0.0084095196798443,-0.0139954984188079,0.9998667240142822,0.8571821451187134,-0.5150134563446045,6.258487701416016e-07,0,dagger_round3_round1_rollout_phase4_zonly_ori_fixed_ep007_1776846791
